id_origin;origin;id_destination;destination;distance; duree
1582;6553 PLACE DESPAROIS;2489;300 RUE SAULNIER;10084;648
2489;300 RUE SAULNIER;1583;RUE SHEVCHENKO;35963;2000
1583;RUE SHEVCHENKO;2489;300 RUE SAULNIER;31797;1709
2489;300 RUE SAULNIER;1584;7171 RUE BOMBARDIER;15573;786
1584;7171 RUE BOMBARDIER;2489;300 RUE SAULNIER;18638;1043
2489;300 RUE SAULNIER;1585;2901 RUE RACHEL E;15325;1687
1585;2901 RUE RACHEL E;2489;300 RUE SAULNIER;17338;1978
2489;300 RUE SAULNIER;1586;THOMPSON & JULES-POITRAS;2114274;72110
1586;THOMPSON & JULES-POITRAS;2489;300 RUE SAULNIER;2111779;71950
2489;300 RUE SAULNIER;1587;JULES POITRAS & THOMPSON;14180;869
1587;JULES POITRAS & THOMPSON;2489;300 RUE SAULNIER;14352;867
2489;300 RUE SAULNIER;1588;DEGUIRE & JULES POITRAS;2858424;95707
1588;DEGUIRE & JULES POITRAS;2489;300 RUE SAULNIER;2854558;95524
2489;300 RUE SAULNIER;1589;DEGUIRE & JULE POITRAS;2858424;95707
1589;DEGUIRE & JULE POITRAS;2489;300 RUE SAULNIER;2854558;95524
2489;300 RUE SAULNIER;1590;4490 RUE ST-DENIS;14776;1718
1590;4490 RUE ST-DENIS;2489;300 RUE SAULNIER;22877;1757
2489;300 RUE SAULNIER;1591;PRO SURFACE;21920;1465
1591;PRO SURFACE;2489;300 RUE SAULNIER;19570;1159
2489;300 RUE SAULNIER;1592;1765 DU MALARD;54994;2357
1592;1765 DU MALARD;2489;300 RUE SAULNIER;54908;2208
2489;300 RUE SAULNIER;1593;PIE IX & GRANDE PRAIRIE;9878;965
1593;PIE IX & GRANDE PRAIRIE;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1594;MAURICE-DUPLESSIS & LA VALINIERE;14348;856
1594;MAURICE-DUPLESSIS & LA VALINIERE;2489;300 RUE SAULNIER;17237;1100
2489;300 RUE SAULNIER;1595;DES PYRENEES & MONTEREGIENNES E;16202;1335
1595;DES PYRENEES & MONTEREGIENNES E;2489;300 RUE SAULNIER;14023;1111
2489;300 RUE SAULNIER;1596;DES PYRENEES & DES MONTEREGIENNES E;16202;1335
1596;DES PYRENEES & DES MONTEREGIENNES E;2489;300 RUE SAULNIER;14023;1111
2489;300 RUE SAULNIER;1597;DES PYRENEES & DES MONTEREGIENNES;16202;1335
1597;DES PYRENEES & DES MONTEREGIENNES;2489;300 RUE SAULNIER;14023;1111
2489;300 RUE SAULNIER;1598;1301 AVENUE DAWSON;31830;1660
1598;1301 AVENUE DAWSON;2489;300 RUE SAULNIER;31266;1535
2489;300 RUE SAULNIER;1599;FREDERIC BRUNETTE;64990;3612
1599;FREDERIC BRUNETTE;2489;300 RUE SAULNIER;66205;3348
2489;300 RUE SAULNIER;1600;15455-453-451-449 BOULEVARD GOUIN O.;1861245;63581
1600;15455-453-451-449 BOULEVARD GOUIN O.;2489;300 RUE SAULNIER;1861167;63394
2489;300 RUE SAULNIER;1601;2200 RUE PLESSIS;14999;1675
1601;2200 RUE PLESSIS;2489;300 RUE SAULNIER;17826;2017
2489;300 RUE SAULNIER;1602;15489 BOULEVARD GOUIN O.;34391;1920
1602;15489 BOULEVARD GOUIN O.;2489;300 RUE SAULNIER;26901;1856
2489;300 RUE SAULNIER;1603;953-955 DES COLIADES;54266;2431
1603;953-955 DES COLIADES;2489;300 RUE SAULNIER;54655;2384
2489;300 RUE SAULNIER;1604;3828 RUE SAINT-PATRICK;27497;1552
1604;3828 RUE SAINT-PATRICK;2489;300 RUE SAULNIER;28063;1500
2489;300 RUE SAULNIER;1605;741 RUE QUATRAIN;74964;3276
1605;741 RUE QUATRAIN;2489;300 RUE SAULNIER;74863;3135
2489;300 RUE SAULNIER;1606;745 RUE QUATRIN;73123;3405
1606;745 RUE QUATRIN;2489;300 RUE SAULNIER;74008;3287
2489;300 RUE SAULNIER;1607;BOUL ROSEMONT & DELORMIER;13414;1412
1607;BOUL ROSEMONT & DELORMIER;2489;300 RUE SAULNIER;22721;1422
2489;300 RUE SAULNIER;1608;RUE BEAUBIEN &  RUE CLARK;13628;1448
1608;RUE BEAUBIEN &  RUE CLARK;2489;300 RUE SAULNIER;23108;1452
2489;300 RUE SAULNIER;1609;RUE BERRY & RUE ROY;30008;1813
1609;RUE BERRY & RUE ROY;2489;300 RUE SAULNIER;30000;1591
2489;300 RUE SAULNIER;1610;RUE DE BELLECHASSE & RUE CHAMBORD;122358;4849
1610;RUE DE BELLECHASSE & RUE CHAMBORD;2489;300 RUE SAULNIER;115972;4776
2489;300 RUE SAULNIER;1611;RUE BEAUBIEN & RUE CLARK;13628;1448
1611;RUE BEAUBIEN & RUE CLARK;2489;300 RUE SAULNIER;23108;1452
2489;300 RUE SAULNIER;1612;BOUL PIE-IX & ST-ZOTIQUE E;9878;965
1612;BOUL PIE-IX & ST-ZOTIQUE E;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1613;MARC CANTIN & GAETAN LABERGE;449201;16047
1613;MARC CANTIN & GAETAN LABERGE;2489;300 RUE SAULNIER;442427;16093
2489;300 RUE SAULNIER;1615;2025 METCALF;30193;1939
1615;2025 METCALF;2489;300 RUE SAULNIER;28657;1598
2489;300 RUE SAULNIER;1616;2025 RUE PEEL;30104;1933
1616;2025 RUE PEEL;2489;300 RUE SAULNIER;28579;1643
2489;300 RUE SAULNIER;1617;COIN PATRIOTE ET NAPOLEON;11668;918
1617;COIN PATRIOTE ET NAPOLEON;2489;300 RUE SAULNIER;10500;918
2489;300 RUE SAULNIER;1618;5825 ALBANY;43776;2035
1618;5825 ALBANY;2489;300 RUE SAULNIER;37248;1933
2489;300 RUE SAULNIER;1619;60 15E AVENUE;21245;1622
1619;60 15E AVENUE;2489;300 RUE SAULNIER;20529;1473
2489;300 RUE SAULNIER;1620;78 DES SAULES;24727;1686
1620;78 DES SAULES;2489;300 RUE SAULNIER;26866;1842
2489;300 RUE SAULNIER;1621;175 RUE DES TILLEULS;27942;1443
1621;175 RUE DES TILLEULS;2489;300 RUE SAULNIER;26352;1281
2489;300 RUE SAULNIER;1623;4325 RUE CLAUDE-HENRI-GRIGNON;21755;1405
1623;4325 RUE CLAUDE-HENRI-GRIGNON;2489;300 RUE SAULNIER;19961;1155
2489;300 RUE SAULNIER;1624;323 ST ELZEARD EST;4447;334
1624;323 ST ELZEARD EST;2489;300 RUE SAULNIER;2964;323
2489;300 RUE SAULNIER;1625;546 VILLENEUVE;33863;2097
1625;546 VILLENEUVE;2489;300 RUE SAULNIER;47546;2190
2489;300 RUE SAULNIER;1626;7800 BOUL GOUIN EST;13617;765
1626;7800 BOUL GOUIN EST;2489;300 RUE SAULNIER;17031;1024
2489;300 RUE SAULNIER;1627;905 RUE VAILLANT;15232;789
1627;905 RUE VAILLANT;2489;300 RUE SAULNIER;18292;932
2489;300 RUE SAULNIER;1628;770 RUE SAINT-CHARLES OUEST;33333;1485
1628;770 RUE SAINT-CHARLES OUEST;2489;300 RUE SAULNIER;35100;1674
2489;300 RUE SAULNIER;1629;271 RUE BRIGHTON;33570;1818
1629;271 RUE BRIGHTON;2489;300 RUE SAULNIER;34363;1603
2489;300 RUE SAULNIER;1630;41 ADRIEN;32681;1421
1630;41 ADRIEN;2489;300 RUE SAULNIER;35721;1646
2489;300 RUE SAULNIER;1631;3930 CHEMIN ST-CHARLES;26097;1233
1631;3930 CHEMIN ST-CHARLES;2489;300 RUE SAULNIER;30088;1512
2489;300 RUE SAULNIER;1632;3935 AVENUE DES PERRON;9116;549
1632;3935 AVENUE DES PERRON;2489;300 RUE SAULNIER;11234;731
2489;300 RUE SAULNIER;1633;2476 PRINCIPALE;63573;3207
1633;2476 PRINCIPALE;2489;300 RUE SAULNIER;61903;3019
2489;300 RUE SAULNIER;1634;846 RANG DU 2;66517;3392
1634;846 RANG DU 2;2489;300 RUE SAULNIER;64914;3189
2489;300 RUE SAULNIER;1635;RUE DE BORDEAUX & MARIE-ANNE;12425;1314
1635;RUE DE BORDEAUX & MARIE-ANNE;2489;300 RUE SAULNIER;14812;1537
2489;300 RUE SAULNIER;1636;777 RUE D'AUVERGNE;31199;1455
1636;777 RUE D'AUVERGNE;2489;300 RUE SAULNIER;33317;1673
2489;300 RUE SAULNIER;1637;322 RUE DE PORT-ROYAL O;10037;895
1637;322 RUE DE PORT-ROYAL O;2489;300 RUE SAULNIER;14563;935
2489;300 RUE SAULNIER;1638;18 DES GRANDS HERONS;73341;3265
1638;18 DES GRANDS HERONS;2489;300 RUE SAULNIER;73843;3143
2489;300 RUE SAULNIER;1639;2  38E AVENUE;43618;2322
1639;2  38E AVENUE;2489;300 RUE SAULNIER;43161;2071
2489;300 RUE SAULNIER;1640;0 BOUL. PIE-IX ET MONTSELET;24956;1278
1640;0 BOUL. PIE-IX ET MONTSELET;2489;300 RUE SAULNIER;27980;1487
2489;300 RUE SAULNIER;1641;..............  PLACE CURATEAU;18459;845
1641;..............  PLACE CURATEAU;2489;300 RUE SAULNIER;22196;1061
2489;300 RUE SAULNIER;1642;225 RUE ST-ANDRE;52595;2673
1642;225 RUE ST-ANDRE;2489;300 RUE SAULNIER;50934;2496
2489;300 RUE SAULNIER;1643;7151 RUE D'IBERVILLE;11058;1064
1643;7151 RUE D'IBERVILLE;2489;300 RUE SAULNIER;13587;1343
2489;300 RUE SAULNIER;1644;TURGEON & NAPOLEON;252068;9294
1644;TURGEON & NAPOLEON;2489;300 RUE SAULNIER;255627;9569
2489;300 RUE SAULNIER;1645;15445 GOUIN OUEST;34427;1925
1645;15445 GOUIN OUEST;2489;300 RUE SAULNIER;26864;1851
2489;300 RUE SAULNIER;1646;PIERRE DE COUBERTIN & L ASSOMPTION;7753;654
1646;PIERRE DE COUBERTIN & L ASSOMPTION;2489;300 RUE SAULNIER;11313;871
2489;300 RUE SAULNIER;1647;BOUL PIE-IX & BOUL INDUSTRIEL;9878;965
1647;BOUL PIE-IX & BOUL INDUSTRIEL;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1648;0 BOUL. PIE-IX ET INDUSTRIEL;8333;711
1648;0 BOUL. PIE-IX ET INDUSTRIEL;2489;300 RUE SAULNIER;12409;1080
2489;300 RUE SAULNIER;1649;BOUL PIE-IX & 47 EME RUE;9878;965
1649;BOUL PIE-IX & 47 EME RUE;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1650;11    63E AVENUE  OUEST;21946;1263
1650;11    63E AVENUE  OUEST;2489;300 RUE SAULNIER;22364;1174
2489;300 RUE SAULNIER;1651;LAURENTIEN & DE SALABERRY;263679;9404
1651;LAURENTIEN & DE SALABERRY;2489;300 RUE SAULNIER;266867;9586
2489;300 RUE SAULNIER;1652;0 BOUL. PIE-IX ET INTERSECTION;11950;1116
1652;0 BOUL. PIE-IX ET INTERSECTION;2489;300 RUE SAULNIER;21648;1167
2489;300 RUE SAULNIER;1653;HENRI BOURASSA & ROME;7624;526
1653;HENRI BOURASSA & ROME;2489;300 RUE SAULNIER;6444;767
2489;300 RUE SAULNIER;1654;0 BOUL. PIE-IX & JARRY;8769;816
1654;0 BOUL. PIE-IX & JARRY;2489;300 RUE SAULNIER;12594;1229
2489;300 RUE SAULNIER;1655;0 BOUL. PIE-IX & 56  IEME RUE;8769;816
1655;0 BOUL. PIE-IX & 56  IEME RUE;2489;300 RUE SAULNIER;12594;1229
2489;300 RUE SAULNIER;1656;2372 ROSEMONT;12668;1352
1656;2372 ROSEMONT;2489;300 RUE SAULNIER;14924;1548
2489;300 RUE SAULNIER;1657;1199 BOUL SHEVCHENKO;32098;1970
1657;1199 BOUL SHEVCHENKO;2489;300 RUE SAULNIER;32384;1801
2489;300 RUE SAULNIER;1658;BOUL PIE-IX &  ROBERT;9878;965
1658;BOUL PIE-IX &  ROBERT;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1659;LAURENTIEN & SALLABERY;263679;9404
1659;LAURENTIEN & SALLABERY;2489;300 RUE SAULNIER;266867;9586
2489;300 RUE SAULNIER;1660;5700 CH QUEEN MARY;22521;1547
1660;5700 CH QUEEN MARY;2489;300 RUE SAULNIER;21054;1378
2489;300 RUE SAULNIER;1661;150 STINSON;17919;1025
1661;150 STINSON;2489;300 RUE SAULNIER;19259;1057
2489;300 RUE SAULNIER;1662;CH. CANORA & PALMERSTON;17708;1081
1662;CH. CANORA & PALMERSTON;2489;300 RUE SAULNIER;17584;1103
2489;300 RUE SAULNIER;1663;2103 ARMAND-FRAPPIER;40499;1888
1663;2103 ARMAND-FRAPPIER;2489;300 RUE SAULNIER;37664;1676
2489;300 RUE SAULNIER;1664;DE BELLECHASSE & DE NORMANVILLE;291872;10400
1664;DE BELLECHASSE & DE NORMANVILLE;2489;300 RUE SAULNIER;294825;10602
2489;300 RUE SAULNIER;1665;580 DESLAURIERS;15632;957
1665;580 DESLAURIERS;2489;300 RUE SAULNIER;14734;805
2489;300 RUE SAULNIER;1666;RUE DE BELLECHASSE & NORMANVILLE;122358;4849
1666;RUE DE BELLECHASSE & NORMANVILLE;2489;300 RUE SAULNIER;115972;4776
2489;300 RUE SAULNIER;1667;RUE DE BELLECHASSE & DE LA ROCHE;122358;4849
1667;RUE DE BELLECHASSE & DE LA ROCHE;2489;300 RUE SAULNIER;115972;4776
2489;300 RUE SAULNIER;1668;1340 BOUL NOBERT;36733;1656
1668;1340 BOUL NOBERT;2489;300 RUE SAULNIER;38927;1828
2489;300 RUE SAULNIER;1669;BOUL PIE-IX & ST-JOSEPH OUEST;9878;965
1669;BOUL PIE-IX & ST-JOSEPH OUEST;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1670;BOUL PIE-IX & ST-JOSEPH;9878;965
1670;BOUL PIE-IX & ST-JOSEPH;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1671;BOUL PIE-IX & RUE MASSON OUEST;9878;965
1671;BOUL PIE-IX & RUE MASSON OUEST;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1672;BOUL PIE-IX & MASSON;9878;965
1672;BOUL PIE-IX & MASSON;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1673;*WL*BOUL PIE-IX & BOUL ROSEMONT;8092;676
1673;*WL*BOUL PIE-IX & BOUL ROSEMONT;2489;300 RUE SAULNIER;12650;1115
2489;300 RUE SAULNIER;1674;BOUL PIE-IX &  BELLECHASSE;9878;965
1674;BOUL PIE-IX &  BELLECHASSE;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1675;BOUL PIE-IX & BELLECHASSE;9878;965
1675;BOUL PIE-IX & BELLECHASSE;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1676;BOUL PIE-IX & ST-ZOTIQUE;9878;965
1676;BOUL PIE-IX & ST-ZOTIQUE;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1677;DANDURAND & PIE-IX;2445059;82697
1677;DANDURAND & PIE-IX;2489;300 RUE SAULNIER;2446061;82526
2489;300 RUE SAULNIER;1678;BOUL PIE-IX & RUE ST-ZOTIQUE E;9878;965
1678;BOUL PIE-IX & RUE ST-ZOTIQUE E;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1679;ST-ZOTIQUE &  PIE-IX;73823;3026
1679;ST-ZOTIQUE &  PIE-IX;2489;300 RUE SAULNIER;73804;2891
2489;300 RUE SAULNIER;1680;1001 RUE MARC CANTIN PORTE #6;40438;1924
1680;1001 RUE MARC CANTIN PORTE #6;2489;300 RUE SAULNIER;30367;1586
2489;300 RUE SAULNIER;1681;BELLECHASSE & BOUL PIE-IX;291872;10400
1681;BELLECHASSE & BOUL PIE-IX;2489;300 RUE SAULNIER;294825;10602
2489;300 RUE SAULNIER;1682;BOUL PIE-IX & BELLECHASSE EST;9878;965
1682;BOUL PIE-IX & BELLECHASSE EST;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1683;BOUL PIE-IX & BOUL ST-ZOTIQUE;9878;965
1683;BOUL PIE-IX & BOUL ST-ZOTIQUE;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1684;10155 BLVD PIE-IX;9103;889
1684;10155 BLVD PIE-IX;2489;300 RUE SAULNIER;11779;983
2489;300 RUE SAULNIER;1685;*WL*2700 BOUL PIE-IX;26252;1508
1685;*WL*2700 BOUL PIE-IX;2489;300 RUE SAULNIER;28875;1650
2489;300 RUE SAULNIER;1686;MONT-ROYAL& RUE DROLET;17899;2196
1686;MONT-ROYAL& RUE DROLET;2489;300 RUE SAULNIER;22725;1903
2489;300 RUE SAULNIER;1687;BERRI & ROY;4595476;151772
1687;BERRI & ROY;2489;300 RUE SAULNIER;4600260;151741
2489;300 RUE SAULNIER;1688;TURGEON & TOULOUSE;252068;9294
1688;TURGEON & TOULOUSE;2489;300 RUE SAULNIER;255627;9569
2489;300 RUE SAULNIER;1689;350 PLACE DATURA;43779;2328
1689;350 PLACE DATURA;2489;300 RUE SAULNIER;43313;2119
2489;300 RUE SAULNIER;1690;12421 BOULEVARD LACORDAIRE;9766;920
1690;12421 BOULEVARD LACORDAIRE;2489;300 RUE SAULNIER;12657;1025
2489;300 RUE SAULNIER;1691;1555 BOULEVARD INDUSTRIEL;48262;2076
1691;1555 BOULEVARD INDUSTRIEL;2489;300 RUE SAULNIER;42778;2083
2489;300 RUE SAULNIER;1692;1550 RUE INDUSTRIEL;48262;2076
1692;1550 RUE INDUSTRIEL;2489;300 RUE SAULNIER;42778;2083
2489;300 RUE SAULNIER;1693;449 COTE ST AMBROISE;52419;2106
1693;449 COTE ST AMBROISE;2489;300 RUE SAULNIER;54953;2353
2489;300 RUE SAULNIER;1694;78  DES SAULES;24727;1686
1694;78  DES SAULES;2489;300 RUE SAULNIER;26866;1842
2489;300 RUE SAULNIER;1695;17 MALO;34720;1492
1695;17 MALO;2489;300 RUE SAULNIER;41314;1833
2489;300 RUE SAULNIER;1696;*WL*9055 ST-HUBERT;9372;786
1696;*WL*9055 ST-HUBERT;2489;300 RUE SAULNIER;8677;1055
2489;300 RUE SAULNIER;1697;181 SANFORD;35939;1650
1697;181 SANFORD;2489;300 RUE SAULNIER;38426;1805
2489;300 RUE SAULNIER;1698;NOTRE-DAME EST & RUE BOSSUET;22688;1072
1698;NOTRE-DAME EST & RUE BOSSUET;2489;300 RUE SAULNIER;25405;1278
2489;300 RUE SAULNIER;1699;1552 RUE BASSIN;29679;1897
1699;1552 RUE BASSIN;2489;300 RUE SAULNIER;28664;1662
2489;300 RUE SAULNIER;1700;CIMENTIER DE LA RIVE;47969;2117
1700;CIMENTIER DE LA RIVE;2489;300 RUE SAULNIER;41768;1994
2489;300 RUE SAULNIER;1701;PLACE SOULANGE COIN BOUL ROME;41067;1782
1701;PLACE SOULANGE COIN BOUL ROME;2489;300 RUE SAULNIER;35814;1757
2489;300 RUE SAULNIER;1702;140 DESLAURIERS;16847;933
1702;140 DESLAURIERS;2489;300 RUE SAULNIER;15493;887
2489;300 RUE SAULNIER;1703;64 - FIFTH AVENUE;37518;1815
1703;64 - FIFTH AVENUE;2489;300 RUE SAULNIER;34514;1586
2489;300 RUE SAULNIER;1704;374 ST-CHARLES;48115;2315
1704;374 ST-CHARLES;2489;300 RUE SAULNIER;47700;2127
2489;300 RUE SAULNIER;1705;2371 LOTBINIERE;57829;2593
1705;2371 LOTBINIERE;2489;300 RUE SAULNIER;58231;2542
2489;300 RUE SAULNIER;1706;57 SERGE-GAGNE;71098;3037
1706;57 SERGE-GAGNE;2489;300 RUE SAULNIER;73526;2941
2489;300 RUE SAULNIER;1707;2440 LOTBINIERE;57997;2609
1707;2440 LOTBINIERE;2489;300 RUE SAULNIER;58399;2559
2489;300 RUE SAULNIER;1708;4853 RUE ANTOINE-LEMAIRE;10960;938
1708;4853 RUE ANTOINE-LEMAIRE;2489;300 RUE SAULNIER;9883;669
2489;300 RUE SAULNIER;1709;207 - 6E AVENUE;72037;3015
1709;207 - 6E AVENUE;2489;300 RUE SAULNIER;72065;2883
2489;300 RUE SAULNIER;1710;1072 ST-REGIS;49044;2513
1710;1072 ST-REGIS;2489;300 RUE SAULNIER;47441;2311
2489;300 RUE SAULNIER;1711;3101 DE LA GARE;48085;2308
1711;3101 DE LA GARE;2489;300 RUE SAULNIER;47721;2168
2489;300 RUE SAULNIER;1712;JEAN-LUC GUINOIS;54625;2758
1712;JEAN-LUC GUINOIS;2489;300 RUE SAULNIER;53022;2557
2489;300 RUE SAULNIER;1713;1091 RG DU BAS L ASSOMPTION SUD;40506;1622
1713;1091 RG DU BAS L ASSOMPTION SUD;2489;300 RUE SAULNIER;42951;1797
2489;300 RUE SAULNIER;1714;2220 BOUL MARIE-VICTORIN;27525;1318
1714;2220 BOUL MARIE-VICTORIN;2489;300 RUE SAULNIER;29491;1422
2489;300 RUE SAULNIER;1715;341 BOUL IVAN - PAVLOV;3773;296
1715;341 BOUL IVAN - PAVLOV;2489;300 RUE SAULNIER;2490;282
2489;300 RUE SAULNIER;1716;3413 BOUL RENE-LAENNEC;6754;550
1716;3413 BOUL RENE-LAENNEC;2489;300 RUE SAULNIER;4892;525
2489;300 RUE SAULNIER;1717;2120 CHARLES AUBERT;21991;949
1717;2120 CHARLES AUBERT;2489;300 RUE SAULNIER;20063;1234
2489;300 RUE SAULNIER;1718;33 MAYFAIR;61551;2637
1718;33 MAYFAIR;2489;300 RUE SAULNIER;61918;2556
2489;300 RUE SAULNIER;1719;847-848 DES COLLIADES;54083;2391
1719;847-848 DES COLLIADES;2489;300 RUE SAULNIER;54472;2336
2489;300 RUE SAULNIER;1720;EN FACE DU 950 DES COLIADES;54266;2431
1720;EN FACE DU 950 DES COLIADES;2489;300 RUE SAULNIER;54655;2384
2489;300 RUE SAULNIER;1721;DES MONARQUES;54216;2412
1721;DES MONARQUES;2489;300 RUE SAULNIER;54605;2352
2489;300 RUE SAULNIER;1722;RUE GAUTHIER & RUE DE BORDEAUX;14456;1593
1722;RUE GAUTHIER & RUE DE BORDEAUX;2489;300 RUE SAULNIER;17069;1893
2489;300 RUE SAULNIER;1723;ROSEMONT & AVE DE LORIMIER;1386102;48153
1723;ROSEMONT & AVE DE LORIMIER;2489;300 RUE SAULNIER;1388793;48156
2489;300 RUE SAULNIER;1724;1340 CH. BORD DE L'EAU;16876;1065
1724;1340 CH. BORD DE L'EAU;2489;300 RUE SAULNIER;16202;960
2489;300 RUE SAULNIER;1725;*WL* 300 SICARD;17411;900
1725;*WL* 300 SICARD;2489;300 RUE SAULNIER;19985;1037
2489;300 RUE SAULNIER;1726;39 CITE DES JEUNES;46605;2106
1726;39 CITE DES JEUNES;2489;300 RUE SAULNIER;45357;1829
2489;300 RUE SAULNIER;1727;RUE ST-PATRICK& RUE CHARLEVOIX;28718;1812
1727;RUE ST-PATRICK& RUE CHARLEVOIX;2489;300 RUE SAULNIER;26911;1488
2489;300 RUE SAULNIER;1728;305 RUE DOUGLAS B FLOREANI;19721;1083
1728;305 RUE DOUGLAS B FLOREANI;2489;300 RUE SAULNIER;18894;1039
2489;300 RUE SAULNIER;1729;2560  MAUSAC;19407;1070
1729;2560  MAUSAC;2489;300 RUE SAULNIER;22207;1212
2489;300 RUE SAULNIER;1730;RUE FOREST & AVENUE HEBERT;4788650;158962
1730;RUE FOREST & AVENUE HEBERT;2489;300 RUE SAULNIER;4791774;158523
2489;300 RUE SAULNIER;1731;BOUL DE L'ACADIE & JEAN-TALON O;10762;1016
1731;BOUL DE L'ACADIE & JEAN-TALON O;2489;300 RUE SAULNIER;14716;1015
2489;300 RUE SAULNIER;1732;AVE HEBERT &  RUE FOREST;579540;20722
1732;AVE HEBERT &  RUE FOREST;2489;300 RUE SAULNIER;574995;20830
2489;300 RUE SAULNIER;1733;BOUL DE L'ACADIE &  JEAN-TALON O;10762;1016
1733;BOUL DE L'ACADIE &  JEAN-TALON O;2489;300 RUE SAULNIER;14716;1015
2489;300 RUE SAULNIER;1734;BOUL DE L'ACADIE & RUE JEAN-TALON O;10762;1016
1734;BOUL DE L'ACADIE & RUE JEAN-TALON O;2489;300 RUE SAULNIER;14716;1015
2489;300 RUE SAULNIER;1735;RUE LALONDE;45351;2517
1735;RUE LALONDE;2489;300 RUE SAULNIER;43825;2379
2489;300 RUE SAULNIER;1736;166 SPINGFIELD;37316;1732
1736;166 SPINGFIELD;2489;300 RUE SAULNIER;39795;1945
2489;300 RUE SAULNIER;1737;PIE-IX & 47 RUE;9878;965
1737;PIE-IX & 47 RUE;2489;300 RUE SAULNIER;13423;1290
2489;300 RUE SAULNIER;1738;FACE AU 950 DES COLIADES;54266;2431
1738;FACE AU 950 DES COLIADES;2489;300 RUE SAULNIER;54655;2384
2489;300 RUE SAULNIER;1739;125 CH DE LA BEAUCE;55473;2990
1739;125 CH DE LA BEAUCE;2489;300 RUE SAULNIER;57990;2747
2489;300 RUE SAULNIER;1740;NAPOLEON & TURGEON;22847;1114
1740;NAPOLEON & TURGEON;2489;300 RUE SAULNIER;21036;1049
2489;300 RUE SAULNIER;1741;356 ST-REGIS;80339;3463
1741;356 ST-REGIS;2489;300 RUE SAULNIER;80597;3366
2489;300 RUE SAULNIER;1742;GUILLAUME HACHE;66961;2897
1742;GUILLAUME HACHE;2489;300 RUE SAULNIER;66612;2763
2489;300 RUE SAULNIER;1743;2145 RUE DES ROSES;54290;2646
1743;2145 RUE DES ROSES;2489;300 RUE SAULNIER;57495;2865
2489;300 RUE SAULNIER;1744;LORETTE THEORET ET DES PINS;30345;1706
1744;LORETTE THEORET ET DES PINS;2489;300 RUE SAULNIER;28505;1272
2489;300 RUE SAULNIER;1745;ONERAHTOKON DEER;36205;1770
1745;ONERAHTOKON DEER;2489;300 RUE SAULNIER;35006;1605
2489;300 RUE SAULNIER;1746;1212 - 32E AVENUE;27281;1626
1746;1212 - 32E AVENUE;2489;300 RUE SAULNIER;24672;1218
2489;300 RUE SAULNIER;1747;MARIE-MARTHE DAOUST & PERROT;50831;2789
1747;MARIE-MARTHE DAOUST & PERROT;2489;300 RUE SAULNIER;50596;2610
2489;300 RUE SAULNIER;1748;4700 RUE ST-AMBROISE;28921;1770
1748;4700 RUE ST-AMBROISE;2489;300 RUE SAULNIER;25326;1431
2489;300 RUE SAULNIER;1749;4700 BOUL ST-JEAN;30380;1716
1749;4700 BOUL ST-JEAN;2489;300 RUE SAULNIER;30949;1642
2489;300 RUE SAULNIER;1750;BOUL ST-JEAN;28061;1432
1750;BOUL ST-JEAN;2489;300 RUE SAULNIER;27828;1268
2489;300 RUE SAULNIER;1751;QUARTIER & DE LONDRES;2092129;70928
1751;QUARTIER & DE LONDRES;2489;300 RUE SAULNIER;2092726;70915
2489;300 RUE SAULNIER;1753;21 DELMONTE;32204;1710
1753;21 DELMONTE;2489;300 RUE SAULNIER;31937;1452
2489;300 RUE SAULNIER;1754;140 RUE PRINCIPALE;72153;3203
1754;140 RUE PRINCIPALE;2489;300 RUE SAULNIER;72656;3143
2489;300 RUE SAULNIER;1755;6156-6152-6148  ANGORA;16590;830
1755;6156-6152-6148  ANGORA;2489;300 RUE SAULNIER;18271;954
2489;300 RUE SAULNIER;1756;3950 SHERBROOKE EST;25791;1420
1756;3950 SHERBROOKE EST;2489;300 RUE SAULNIER;28691;1632
2489;300 RUE SAULNIER;1757;2530 STE MARIE;22767;1109
1757;2530 STE MARIE;2489;300 RUE SAULNIER;25031;1280
2489;300 RUE SAULNIER;1758;RUE ALBANY;44426;2413
1758;RUE ALBANY;2489;300 RUE SAULNIER;42906;2263
2489;300 RUE SAULNIER;1759;5288 RUE NANTEL;47670;2077
